1624434421.5868	x	0.0006	y	-0.0013	z	0.0007
1624434421.5919	x	0.0006	y	-0.0014	z	0.0007
1624434421.5969	x	0.0006	y	-0.0015	z	0.0007
1624434421.6015	x	0.0007	y	-0.0017	z	0.0007
1624434421.6064	x	0.0006	y	-0.0010	z	0.0006
1624434421.6119	x	0.0006	y	-0.0011	z	0.0006
1624434421.6167	x	0.0006	y	-0.0012	z	0.0007
1624434421.6219	x	0.0006	y	-0.0013	z	0.0007
1624434421.6268	x	0.0006	y	-0.0014	z	0.0007
1624434421.6316	x	0.0006	y	-0.0015	z	0.0007
1624434421.6367	x	0.0006	y	-0.0009	z	0.0006
1624434421.6417	x	0.0006	y	-0.0010	z	0.0006
1624434421.6468	x	0.0006	y	-0.0011	z	0.0006
1624434421.6517	x	0.0006	y	-0.0012	z	0.0007
1624434421.6567	x	0.0006	y	-0.0013	z	0.0007
1624434421.6618	x	0.0006	y	-0.0014	z	0.0007
1624434421.6667	x	0.0006	y	-0.0015	z	0.0007
1624434421.6717	x	0.0006	y	-0.0009	z	0.0007
1624434421.6767	x	0.0006	y	-0.0010	z	0.0007
1624434421.6817	x	0.0006	y	-0.0011	z	0.0007
1624434421.6868	x	0.0006	y	-0.0012	z	0.0008
1624434421.6918	x	0.0006	y	-0.0013	z	0.0008
1624434421.6966	x	0.0006	y	-0.0014	z	0.0008
1624434421.7017	x	0.0006	y	-0.0016	z	0.0008
1624434421.7066	x	0.0007	y	-0.0008	z	0.0008
1624434421.7118	x	0.0007	y	-0.0009	z	0.0008
1624434421.7168	x	0.0007	y	-0.0010	z	0.0008
1624434421.7217	x	0.0007	y	-0.0011	z	0.0008
1624434421.7267	x	0.0007	y	-0.0012	z	0.0009
1624434421.7317	x	0.0007	y	-0.0013	z	0.0009
1624434421.7367	x	0.0006	y	-0.0007	z	0.0007
1624434421.7414	x	0.0007	y	-0.0008	z	0.0007
1624434421.7466	x	0.0007	y	-0.0009	z	0.0008
1624434421.7511	x	0.0007	y	-0.0010	z	0.0008
1624434421.7566	x	0.0007	y	-0.0011	z	0.0008
1624434421.7616	x	0.0007	y	-0.0012	z	0.0008
1624434421.7666	x	0.0007	y	-0.0013	z	0.0008
1624434421.7717	x	0.0006	y	-0.0009	z	0.0007
1624434421.7767	x	0.0007	y	-0.0010	z	0.0008
1624434421.7818	x	0.0007	y	-0.0011	z	0.0008
1624434421.7870	x	0.0007	y	-0.0012	z	0.0009
1624434421.7907	x	0.0007	y	-0.0013	z	0.0008
1624434421.7957	x	0.0007	y	-0.0014	z	0.0008
1624434421.8005	x	0.0007	y	-0.0015	z	0.0008
1624434421.8056	x	0.0006	y	-0.0009	z	0.0008
1624434421.8107	x	0.0005	y	-0.0010	z	0.0008
1624434421.8157	x	0.0005	y	-0.0011	z	0.0008
1624434421.8212	x	0.0005	y	-0.0012	z	0.0008
1624434421.8257	x	0.0005	y	-0.0013	z	0.0008
1624434421.8310	x	0.0005	y	-0.0015	z	0.0008
1624434421.8360	x	0.0007	y	-0.0010	z	0.0009
1624434421.8410	x	0.0008	y	-0.0011	z	0.0009
1624434421.8461	x	0.0008	y	-0.0012	z	0.0009
1624434421.8512	x	0.0008	y	-0.0013	z	0.0009
1624434421.8563	x	0.0008	y	-0.0014	z	0.0010
1624434421.8614	x	0.0008	y	-0.0016	z	0.0010
1624434421.8664	x	0.0008	y	-0.0017	z	0.0010
1624434421.8718	x	0.0007	y	-0.0010	z	0.0010
1624434421.8767	x	0.0007	y	-0.0011	z	0.0010
1624434421.8818	x	0.0008	y	-0.0012	z	0.0010
1624434421.8868	x	0.0008	y	-0.0013	z	0.0011
1624434421.8916	x	0.0008	y	-0.0014	z	0.0011
1624434421.8967	x	0.0008	y	-0.0015	z	0.0011
1624434421.9022	x	0.0008	y	-0.0017	z	0.0011
1624434421.9066	x	0.0008	y	-0.0010	z	0.0011
1624434421.9117	x	0.0008	y	-0.0011	z	0.0011
1624434421.9167	x	0.0008	y	-0.0012	z	0.0012
1624434421.9223	x	0.0008	y	-0.0013	z	0.0012
1624434421.9266	x	0.0008	y	-0.0014	z	0.0012
1624434421.9322	x	0.0008	y	-0.0016	z	0.0012
1624434421.9369	x	0.0007	y	-0.0010	z	0.0009
1624434421.9416	x	0.0007	y	-0.0010	z	0.0009
1624434421.9464	x	0.0007	y	-0.0011	z	0.0009
1624434421.9516	x	0.0007	y	-0.0012	z	0.0009
1624434421.9571	x	0.0007	y	-0.0013	z	0.0010
1624434421.9616	x	0.0007	y	-0.0014	z	0.0010
1624434421.9666	x	0.0007	y	-0.0016	z	0.0010
1624434421.9717	x	0.0007	y	-0.0009	z	0.0008
1624434421.9771	x	0.0007	y	-0.0010	z	0.0008
1624434421.9845	x	0.0007	y	-0.0011	z	0.0008
1624434421.9870	x	0.0007	y	-0.0012	z	0.0008
1624434421.9917	x	0.0007	y	-0.0014	z	0.0009
1624434421.9966	x	0.0007	y	-0.0015	z	0.0009
1624434422.0020	x	0.0007	y	-0.0016	z	0.0009
1624434422.0066	x	0.0006	y	-0.0009	z	0.0008
1624434422.0114	x	0.0006	y	-0.0010	z	0.0008
1624434422.0167	x	0.0006	y	-0.0011	z	0.0008
1624434422.0220	x	0.0006	y	-0.0012	z	0.0008
1624434422.0270	x	0.0006	y	-0.0013	z	0.0008
1624434422.0319	x	0.0006	y	-0.0014	z	0.0008
1624434422.0367	x	0.0005	y	-0.0009	z	0.0007
1624434422.0417	x	0.0005	y	-0.0010	z	0.0007
1624434422.0465	x	0.0005	y	-0.0011	z	0.0007
1624434422.0515	x	0.0005	y	-0.0012	z	0.0007
1624434422.0569	x	0.0005	y	-0.0013	z	0.0007
1624434422.0618	x	0.0005	y	-0.0014	z	0.0007
1624434422.0668	x	0.0005	y	-0.0015	z	0.0007
1624434422.0718	x	0.0006	y	-0.0009	z	0.0006
1624434422.0765	x	0.0006	y	-0.0010	z	0.0006
1624434422.0817	x	0.0006	y	-0.0011	z	0.0006
1624434422.0869	x	0.0006	y	-0.0012	z	0.0006
1624434422.0919	x	0.0007	y	-0.0013	z	0.0006
1624434422.0966	x	0.0007	y	-0.0015	z	0.0006
1624434422.1018	x	0.0007	y	-0.0016	z	0.0006
1624434422.1067	x	0.0006	y	-0.0009	z	0.0007
1624434422.1118	x	0.0006	y	-0.0010	z	0.0007
1624434422.1167	x	0.0006	y	-0.0010	z	0.0007
1624434422.1218	x	0.0006	y	-0.0011	z	0.0007
1624434422.1266	x	0.0006	y	-0.0012	z	0.0007
1624434422.1318	x	0.0006	y	-0.0014	z	0.0007
1624434422.1365	x	0.0006	y	-0.0008	z	0.0007
1624434422.1417	x	0.0006	y	-0.0009	z	0.0007
1624434422.1468	x	0.0006	y	-0.0010	z	0.0008
1624434422.1517	x	0.0006	y	-0.0011	z	0.0008
1624434422.1567	x	0.0006	y	-0.0012	z	0.0008
1624434422.1618	x	0.0006	y	-0.0013	z	0.0008
1624434422.1667	x	0.0006	y	-0.0014	z	0.0008
1624434422.1717	x	0.0003	y	-0.0007	z	0.0004
1624434422.1766	x	0.0003	y	-0.0008	z	0.0004
1624434422.1817	x	0.0003	y	-0.0009	z	0.0004
1624434422.1867	x	0.0003	y	-0.0010	z	0.0004
1624434422.1917	x	0.0003	y	-0.0011	z	0.0004
1624434422.1966	x	0.0003	y	-0.0012	z	0.0004
1624434422.2016	x	0.0002	y	-0.0013	z	0.0004
1624434422.2055	x	0.0006	y	-0.0008	z	0.0005
1624434422.2110	x	0.0006	y	-0.0009	z	0.0005
1624434422.2157	x	0.0006	y	-0.0010	z	0.0005
1624434422.2213	x	0.0006	y	-0.0011	z	0.0005
1624434422.2257	x	0.0006	y	-0.0012	z	0.0005
1624434422.2308	x	0.0006	y	-0.0014	z	0.0005
1624434422.2360	x	0.0008	y	-0.0008	z	0.0006
1624434422.2411	x	0.0008	y	-0.0009	z	0.0006
1624434422.2459	x	0.0008	y	-0.0010	z	0.0006
1624434422.2513	x	0.0008	y	-0.0011	z	0.0007
1624434422.2562	x	0.0008	y	-0.0012	z	0.0007
1624434422.2612	x	0.0008	y	-0.0013	z	0.0007
1624434422.2662	x	0.0009	y	-0.0015	z	0.0007
1624434422.2714	x	0.0006	y	-0.0008	z	0.0004
1624434422.2766	x	0.0006	y	-0.0009	z	0.0004
1624434422.2817	x	0.0006	y	-0.0010	z	0.0004
1624434422.2865	x	0.0006	y	-0.0011	z	0.0004
1624434422.2909	x	0.0006	y	-0.0012	z	0.0005
1624434422.2958	x	0.0006	y	-0.0013	z	0.0005
1624434422.3006	x	0.0006	y	-0.0014	z	0.0005
1624434422.3059	x	0.0006	y	-0.0008	z	0.0005
1624434422.3108	x	0.0006	y	-0.0009	z	0.0005
1624434422.3161	x	0.0006	y	-0.0010	z	0.0005
1624434422.3211	x	0.0006	y	-0.0011	z	0.0005
1624434422.3259	x	0.0006	y	-0.0013	z	0.0006
1624434422.3313	x	0.0006	y	-0.0014	z	0.0006
1624434422.3360	x	0.0008	y	-0.0008	z	0.0007
1624434422.3410	x	0.0008	y	-0.0009	z	0.0007
1624434422.3462	x	0.0008	y	-0.0010	z	0.0007
1624434422.3512	x	0.0008	y	-0.0011	z	0.0007
1624434422.3560	x	0.0008	y	-0.0012	z	0.0007
1624434422.3610	x	0.0009	y	-0.0013	z	0.0008
1624434422.3659	x	0.0009	y	-0.0014	z	0.0008
1624434422.3710	x	0.0006	y	-0.0008	z	0.0005
1624434422.3763	x	0.0006	y	-0.0009	z	0.0005
1624434422.3815	x	0.0006	y	-0.0010	z	0.0005
1624434422.3867	x	0.0006	y	-0.0011	z	0.0005
1624434422.3917	x	0.0006	y	-0.0012	z	0.0005
1624434422.3967	x	0.0006	y	-0.0014	z	0.0006
1624434422.4017	x	0.0006	y	-0.0015	z	0.0006
1624434422.4067	x	0.0007	y	-0.0008	z	0.0006
1624434422.4120	x	0.0007	y	-0.0009	z	0.0006
1624434422.4169	x	0.0007	y	-0.0010	z	0.0006
1624434422.4218	x	0.0007	y	-0.0011	z	0.0006
1624434422.4267	x	0.0007	y	-0.0012	z	0.0006
1624434422.4320	x	0.0007	y	-0.0013	z	0.0006
1624434422.4369	x	0.0008	y	-0.0008	z	0.0006
1624434422.4418	x	0.0008	y	-0.0009	z	0.0006
1624434422.4468	x	0.0008	y	-0.0010	z	0.0006
1624434422.4518	x	0.0008	y	-0.0010	z	0.0006
1624434422.4568	x	0.0008	y	-0.0011	z	0.0007
1624434422.4617	x	0.0008	y	-0.0013	z	0.0007
1624434422.4668	x	0.0008	y	-0.0014	z	0.0007
1624434422.4718	x	0.0010	y	-0.0009	z	0.0006
1624434422.4768	x	0.0010	y	-0.0010	z	0.0006
1624434422.4818	x	0.0010	y	-0.0011	z	0.0007
1624434422.4869	x	0.0010	y	-0.0012	z	0.0007
1624434422.4920	x	0.0010	y	-0.0013	z	0.0007
1624434422.4968	x	0.0010	y	-0.0014	z	0.0007
1624434422.5018	x	0.0011	y	-0.0015	z	0.0008
1624434422.5068	x	0.0007	y	-0.0008	z	0.0005
1624434422.5117	x	0.0007	y	-0.0009	z	0.0005
1624434422.5161	x	0.0007	y	-0.0010	z	0.0005
1624434422.5218	x	0.0007	y	-0.0011	z	0.0005
1624434422.5268	x	0.0007	y	-0.0012	z	0.0005
1624434422.5317	x	0.0006	y	-0.0014	z	0.0005
1624434422.5382	x	0.0006	y	-0.0007	z	0.0003
1624434422.5406	x	0.0005	y	-0.0008	z	0.0003
1624434422.5457	x	0.0005	y	-0.0009	z	0.0003
1624434422.5511	x	0.0005	y	-0.0010	z	0.0003
1624434422.5560	x	0.0005	y	-0.0011	z	0.0003
1624434422.5609	x	0.0005	y	-0.0012	z	0.0003
1624434422.5660	x	0.0005	y	-0.0013	z	0.0003
1624434422.5720	x	0.0008	y	-0.0007	z	0.0003
1624434422.5758	x	0.0008	y	-0.0008	z	0.0003
1624434422.5813	x	0.0008	y	-0.0009	z	0.0003
1624434422.5859	x	0.0009	y	-0.0010	z	0.0003
